frame,timestamp,wall_clock_time,gesture,confidence,threshold,raw_gesture
78,3.9,4.1022047996521,NOGESTURE,0.8366722344099132,0.7,NOGESTURE
79,3.95,4.150205135345459,NOGESTURE,0.758421835170634,0.7,NOGESTURE
80,4.0,4.198205947875977,NOGESTURE,0.7011653287192939,0.7,NOGESTURE
81,4.05,4.24620509147644,NOGESTURE,0.7792699200754031,0.7,NOGESTURE
82,4.1,4.294206142425537,NOGESTURE,0.7919707551896604,0.7,NOGESTURE
83,4.15,4.342205047607422,NOGESTURE,0.8429189461758576,0.7,NOGESTURE
84,4.2,4.390204906463623,NOGESTURE,0.7988779643388088,0.7,NOGESTURE
85,4.25,4.438204765319824,NOGESTURE,0.7759155138625593,0.7,NOGESTURE
86,4.3,4.485205888748169,NOGESTURE,0.7366704981716663,0.7,NOGESTURE
87,4.35,4.531205415725708,NoGesture,0.0,0.7,NoGesture
88,4.4,4.579205751419067,NOGESTURE,0.8039123468080323,0.7,NOGESTURE
89,4.45,4.627206087112427,NOGESTURE,0.7121631064678894,0.7,NOGESTURE
90,4.5,4.6742048263549805,NOGESTURE,0.7745149549912655,0.7,NOGESTURE
91,4.55,4.720204591751099,NOGESTURE,0.7760242022911321,0.7,NOGESTURE
92,4.6,4.768204927444458,NOGESTURE,0.844324552764137,0.7,NOGESTURE
93,4.65,4.8152055740356445,NoGesture,0.0,0.7,NoGesture
94,4.7,4.861206769943237,NOGESTURE,0.7259965500389067,0.7,NOGESTURE
95,4.75,4.909204721450806,NoGesture,0.0,0.7,NoGesture
96,4.8,4.956204652786255,NoGesture,0.0,0.7,NoGesture
97,4.85,5.003205060958862,NoGesture,0.0,0.7,NoGesture
98,4.9,5.049206018447876,NoGesture,0.0,0.7,NoGesture
99,4.95,5.09720516204834,NOGESTURE,0.83966741439735,0.7,NOGESTURE
100,5.0,5.145206928253174,NOGESTURE,0.7450154208301211,0.7,NOGESTURE
101,5.05,5.193109512329102,GESTURE,0.8534367372701039,0.7,GESTURE
102,5.1,5.239522457122803,NOGESTURE,0.7102385917792636,0.7,NOGESTURE
103,5.15,5.287522554397583,NOGESTURE,0.808161184730782,0.7,NOGESTURE
104,5.2,5.335522413253784,NOGESTURE,0.8386198538151215,0.7,NOGESTURE
105,5.25,5.3835225105285645,NOGESTURE,0.7683029735291639,0.7,NOGESTURE
106,5.3,5.430522680282593,NOGESTURE,0.7788760341183538,0.7,NOGESTURE
107,5.35,5.478522777557373,NOGESTURE,0.7969854433960513,0.7,NOGESTURE
108,5.4,5.525522470474243,NOGESTURE,0.785562501480672,0.7,NOGESTURE
109,5.45,5.573522567749023,NoGesture,0.0,0.7,NoGesture
110,5.5,5.621522665023804,NOGESTURE,0.7544497127276438,0.7,NOGESTURE
111,5.55,5.669523000717163,NOGESTURE,0.8207166931349689,0.7,NOGESTURE
112,5.6,5.717522621154785,NOGESTURE,0.752114163860273,0.7,NOGESTURE
113,5.65,5.7645227909088135,NOGESTURE,0.7286166381686577,0.7,NOGESTURE
114,5.7,5.811523199081421,NoGesture,0.0,0.7,NoGesture
115,5.75,5.85952353477478,NOGESTURE,0.7156027125398758,0.7,NOGESTURE
116,5.8,5.907522678375244,NOGESTURE,0.8087173776660272,0.7,NOGESTURE
117,5.85,5.955523252487183,NOGESTURE,0.7938003179881216,0.7,NOGESTURE
118,5.9,6.003522872924805,NOGESTURE,0.7518703097476365,0.7,NOGESTURE
119,5.95,6.049522876739502,NOGESTURE,0.7839003111405628,0.7,NOGESTURE
120,6.0,6.097522497177124,NOGESTURE,0.8049540648144441,0.7,NOGESTURE
121,6.05,6.144522666931152,NoGesture,0.0,0.7,NoGesture
122,6.1,6.192522287368774,NoGesture,0.0,0.7,NoGesture
123,6.15,6.239522933959961,NoGesture,0.0,0.7,NoGesture
124,6.2,6.2855236530303955,NoGesture,0.0,0.7,NoGesture
125,6.25,6.331522464752197,NOGESTURE,0.7559130108836133,0.7,NOGESTURE
126,6.3,6.379523038864136,NOGESTURE,0.7175016170149623,0.7,NOGESTURE
127,6.35,6.425522327423096,NoGesture,0.0,0.7,NoGesture
128,6.4,6.471522569656372,NOGESTURE,0.7754005483631462,0.7,NOGESTURE
129,6.45,6.517522573471069,NOGESTURE,0.7063134093503824,0.7,NOGESTURE
130,6.5,6.564522981643677,NOGESTURE,0.7075820211999698,0.7,NOGESTURE
131,6.55,6.611522912979126,NOGESTURE,0.7245894291639108,0.7,NOGESTURE
132,6.6,6.659524202346802,NOGESTURE,0.7462022468331571,0.7,NOGESTURE
133,6.65,6.707522869110107,NOGESTURE,0.7394391240562136,0.7,NOGESTURE
134,6.7,6.753523349761963,NOGESTURE,0.7394615005920799,0.7,NOGESTURE
135,6.75,6.799522876739502,NOGESTURE,0.7849436141717652,0.7,NOGESTURE
136,6.8,6.845522403717041,NOGESTURE,0.7966314825522018,0.7,NOGESTURE
137,6.85,6.893523454666138,NOGESTURE,0.7149900387871139,0.7,NOGESTURE
138,6.9,6.939522981643677,NOGESTURE,0.7755844739324009,0.7,NOGESTURE
139,6.95,6.986523628234863,NOGESTURE,0.746632644052105,0.7,NOGESTURE
140,7.0,7.034522533416748,NoGesture,0.0,0.7,NoGesture
141,7.05,7.081522703170776,NOGESTURE,0.7993099709548516,0.7,NOGESTURE
142,7.1,7.129523038864136,NOGESTURE,0.731270050175646,0.7,NOGESTURE
143,7.15,7.178522825241089,NOGESTURE,0.756803105547957,0.7,NOGESTURE
144,7.2,7.222522735595703,NoGesture,0.0,0.7,NoGesture
145,7.25,7.269525051116943,NOGESTURE,0.7502950281299243,0.7,NOGESTURE
146,7.3,7.316364049911499,NOGESTURE,0.8062876649181095,0.7,NOGESTURE
147,7.35,7.3643639087677,NoGesture,0.0,0.7,NoGesture
148,7.4,7.411364316940308,NoGesture,0.0,0.7,NoGesture
149,7.45,7.458363771438599,NoGesture,0.0,0.7,NoGesture
150,7.5,7.506363868713379,GESTURE,0.8906402027072873,0.7,GESTURE
151,7.55,7.553364038467407,GESTURE,0.8537272477406463,0.7,GESTURE
152,7.6,7.601364374160767,NoGesture,0.0,0.7,NoGesture
153,7.65,7.649364471435547,NoGesture,0.0,0.7,NoGesture
154,7.7,7.696363687515259,GESTURE,0.7939542264214009,0.7,GESTURE
155,7.75,7.7433648109436035,NoGesture,0.0,0.7,NoGesture
156,7.8,7.789364337921143,NoGesture,0.0,0.7,NoGesture
157,7.85,7.837363958358765,NoGesture,0.0,0.7,NoGesture
158,7.9,7.884365558624268,NoGesture,0.0,0.7,NoGesture
159,7.95,7.931364059448242,NoGesture,0.0,0.7,NoGesture
160,8.0,7.978363990783691,NoGesture,0.0,0.7,NoGesture
161,8.05,8.02536392211914,NoGesture,0.0,0.7,NoGesture
162,8.1,8.07236361503601,NoGesture,0.0,0.7,NoGesture
163,8.15,8.120364904403687,GESTURE,0.7240636175225857,0.7,GESTURE
164,8.2,8.16836428642273,NoGesture,0.0,0.7,NoGesture
165,8.25,8.216363668441772,GESTURE,0.8696541494472417,0.7,GESTURE
166,8.3,8.262363910675049,GESTURE,0.7498274620068279,0.7,GESTURE
167,8.35,8.310364246368408,GESTURE,0.7130642023096115,0.7,GESTURE
168,8.4,8.35836386680603,NOGESTURE,0.8404704668839121,0.7,NOGESTURE
169,8.45,8.405364751815796,NOGESTURE,0.8456862674486793,0.7,NOGESTURE
170,8.5,8.451364278793335,NoGesture,0.0,0.7,NoGesture
171,8.55,8.496364116668701,NoGesture,0.0,0.7,NoGesture
172,8.6,8.54336428642273,NOGESTURE,0.7981360266510918,0.7,NOGESTURE
173,8.65,8.591363906860352,NoGesture,0.0,0.7,NoGesture
174,8.7,8.637364149093628,NOGESTURE,0.7249560524438027,0.7,NOGESTURE
175,8.75,8.683364868164062,NoGesture,0.0,0.7,NoGesture
176,8.8,8.731363773345947,NoGesture,0.0,0.7,NoGesture
177,8.85,8.779364585876465,NOGESTURE,0.7262012164239134,0.7,NOGESTURE
178,8.9,8.826364278793335,NOGESTURE,0.747290853501291,0.7,NOGESTURE
179,8.95,8.872365236282349,NOGESTURE,0.7448630921617754,0.7,NOGESTURE
180,9.0,8.91836404800415,NoGesture,0.0,0.7,NoGesture
181,9.05,8.965364456176758,NOGESTURE,0.7498729551121468,0.7,NOGESTURE
182,9.1,9.011364459991455,NoGesture,0.0,0.7,NoGesture
183,9.15,9.059365510940552,NOGESTURE,0.7012865686410933,0.7,NOGESTURE
184,9.2,9.106363773345947,NoGesture,0.0,0.7,NoGesture
185,9.25,9.153364419937134,NoGesture,0.0,0.7,NoGesture
186,9.3,9.200363874435425,NOGESTURE,0.7022343846424526,0.7,NOGESTURE
187,9.35,9.247363805770874,NoGesture,0.0,0.7,NoGesture
188,9.4,9.294363975524902,NoGesture,0.0,0.7,NoGesture
189,9.45,9.342366695404053,NoGesture,0.0,0.7,NoGesture
190,9.5,9.389000415802002,NoGesture,0.0,0.7,NoGesture
191,9.55,9.435380458831787,GESTURE,0.7339596689423797,0.7,GESTURE
192,9.6,9.483380317687988,GESTURE,0.7031850882490295,0.7,GESTURE
193,9.65,9.531380891799927,GESTURE,0.8515583017279419,0.7,GESTURE
194,9.7,9.578380346298218,GESTURE,0.8728009485718957,0.7,GESTURE
195,9.75,9.626382827758789,GESTURE,0.8885334576465423,0.7,GESTURE
196,9.8,9.693382501602173,GESTURE,0.8871005600503129,0.7,GESTURE
197,9.85,9.737380743026733,GESTURE,0.7050581465750807,0.7,GESTURE
198,9.9,9.785380601882935,GESTURE,0.7126142176450186,0.7,GESTURE
199,9.95,9.833380460739136,NoGesture,0.0,0.7,NoGesture
200,10.0,9.88038182258606,GESTURE,0.7250389378185217,0.7,GESTURE
201,10.05,9.927380084991455,GESTURE,0.7037529413165721,0.7,GESTURE
202,10.1,9.975428581237793,GESTURE,0.8198453214203357,0.7,GESTURE
203,10.15,10.022380590438843,NoGesture,0.0,0.7,NoGesture
204,10.2,10.070381164550781,GESTURE,0.8145343174983827,0.7,GESTURE
205,10.25,10.117380619049072,GESTURE,0.8993646581870635,0.7,GESTURE
206,10.3,10.165380477905273,NoGesture,0.0,0.7,NoGesture
207,10.35,10.213380575180054,NOGESTURE,0.8838109729599911,0.7,NOGESTURE
208,10.4,10.261380910873413,NOGESTURE,0.837057517983131,0.7,NOGESTURE
209,10.45,10.309381484985352,NoGesture,0.0,0.7,NoGesture
210,10.5,10.357380390167236,NoGesture,0.0,0.7,NoGesture
211,10.55,10.405380249023438,NoGesture,0.0,0.7,NoGesture
212,10.6,10.453380584716797,NoGesture,0.0,0.7,NoGesture
213,10.65,10.501380681991577,NoGesture,0.0,0.7,NoGesture
214,10.7,10.549381494522095,NoGesture,0.0,0.7,NoGesture
215,10.75,10.597381353378296,NoGesture,0.0,0.7,NoGesture
216,10.8,10.645381450653076,NoGesture,0.0,0.7,NoGesture
217,10.85,10.693381786346436,NoGesture,0.0,0.7,NoGesture
218,10.9,10.741380214691162,NOGESTURE,0.7127530246075945,0.7,NOGESTURE
219,10.95,10.789381265640259,NoGesture,0.0,0.7,NoGesture
220,11.0,10.837382316589355,NoGesture,0.0,0.7,NoGesture
221,11.05,10.885383605957031,NoGesture,0.0,0.7,NoGesture
222,11.1,10.933380842208862,NoGesture,0.0,0.7,NoGesture
223,11.15,10.981382369995117,NOGESTURE,0.7416928358441712,0.7,NOGESTURE
224,11.2,11.029382705688477,NoGesture,0.0,0.7,NoGesture
225,11.25,11.075382709503174,NoGesture,0.0,0.7,NoGesture
226,11.3,11.123382329940796,NoGesture,0.0,0.7,NoGesture
227,11.35,11.171382665634155,NoGesture,0.0,0.7,NoGesture
228,11.4,11.219383239746094,NoGesture,0.0,0.7,NoGesture
229,11.45,11.267383098602295,NoGesture,0.0,0.7,NoGesture
230,11.5,11.315381288528442,NoGesture,0.0,0.7,NoGesture
231,11.55,11.362380266189575,NoGesture,0.0,0.7,NoGesture
232,11.6,11.409380912780762,NoGesture,0.0,0.7,NoGesture
233,11.65,11.45538067817688,NoGesture,0.0,0.7,NoGesture
234,11.7,11.50204849243164,NoGesture,0.0,0.7,NoGesture
235,11.75,11.549694538116455,NoGesture,0.0,0.7,NoGesture
236,11.8,11.59669280052185,NoGesture,0.0,0.7,NoGesture
237,11.85,11.643693208694458,NoGesture,0.0,0.7,NoGesture
238,11.9,11.688692808151245,NoGesture,0.0,0.7,NoGesture
239,11.95,11.736692905426025,NoGesture,0.0,0.7,NoGesture
240,12.0,11.784693241119385,NoGesture,0.0,0.7,NoGesture
241,12.05,11.832693338394165,NoGesture,0.0,0.7,NoGesture
242,12.1,11.87969446182251,NoGesture,0.0,0.7,NoGesture
243,12.15,11.927692890167236,NoGesture,0.0,0.7,NoGesture
244,12.2,11.97569489479065,NoGesture,0.0,0.7,NoGesture
245,12.25,12.022692918777466,NoGesture,0.0,0.7,NoGesture
246,12.3,12.070693254470825,NoGesture,0.0,0.7,NoGesture
247,12.35,12.118693113327026,NoGesture,0.0,0.7,NoGesture
248,12.4,12.165694952011108,NOGESTURE,0.7660324830273687,0.7,NOGESTURE
249,12.45,12.213693380355835,NOGESTURE,0.725677473479931,0.7,NOGESTURE
250,12.5,12.26169466972351,NoGesture,0.0,0.7,NoGesture
251,12.55,12.309693574905396,NoGesture,0.0,0.7,NoGesture
252,12.6,12.357694149017334,NoGesture,0.0,0.7,NoGesture
253,12.65,12.405693531036377,NoGesture,0.0,0.7,NoGesture
254,12.7,12.453693151473999,NOGESTURE,0.7544226782508893,0.7,NOGESTURE
255,12.75,12.501695394515991,NoGesture,0.0,0.7,NoGesture
256,12.8,12.54969310760498,NoGesture,0.0,0.7,NoGesture
257,12.85,12.596693754196167,NoGesture,0.0,0.7,NoGesture
258,12.9,12.643693685531616,NoGesture,0.0,0.7,NoGesture
259,12.95,12.69169545173645,NOGESTURE,0.7022972276095135,0.7,NOGESTURE
260,13.0,12.739693880081177,NOGESTURE,0.7661248572991264,0.7,NOGESTURE
261,13.05,12.786693096160889,NOGESTURE,0.7650536508125116,0.7,NOGESTURE
262,13.1,12.833693027496338,NoGesture,0.0,0.7,NoGesture
263,13.15,12.880695104598999,NoGesture,0.0,0.7,NoGesture
264,13.2,12.928692817687988,NoGesture,0.0,0.7,NoGesture
265,13.25,12.975712299346924,NoGesture,0.0,0.7,NoGesture
266,13.3,13.022692918777466,GESTURE,0.7575205261640382,0.7,GESTURE
267,13.35,13.068693399429321,NoGesture,0.0,0.7,NoGesture
268,13.4,13.115694046020508,NoGesture,0.0,0.7,NoGesture
269,13.45,13.161694526672363,GESTURE,0.7431508190961535,0.7,GESTURE
270,13.5,13.206693172454834,NoGesture,0.0,0.7,NoGesture
271,13.55,13.254693031311035,NoGesture,0.0,0.7,NoGesture
272,13.6,13.302693367004395,GESTURE,0.7214221246108136,0.7,GESTURE
273,13.65,13.350693464279175,NoGesture,0.0,0.7,NoGesture
274,13.7,13.398694038391113,GESTURE,0.7998048705914762,0.7,GESTURE
275,13.75,13.446693420410156,GESTURE,0.808476037655751,0.7,GESTURE
276,13.8,13.4946928024292,NoGesture,0.0,0.7,NoGesture
277,13.85,13.542693138122559,GESTURE,0.7525125612142498,0.7,GESTURE
278,13.9,13.589685916900635,GESTURE,0.7812353297962841,0.7,GESTURE
279,13.95,13.636839389801025,NoGesture,0.0,0.7,NoGesture
280,14.0,13.683839559555054,GESTURE,0.7516966995464146,0.7,GESTURE
281,14.05,13.729839563369751,NoGesture,0.0,0.7,NoGesture
282,14.1,13.777838945388794,NoGesture,0.0,0.7,NoGesture
283,14.15,13.825839281082153,GESTURE,0.7370775772032129,0.7,GESTURE
284,14.2,13.872840404510498,NoGesture,0.0,0.7,NoGesture
285,14.25,13.918839454650879,NoGesture,0.0,0.7,NoGesture
286,14.3,13.96583890914917,NoGesture,0.0,0.7,NoGesture
287,14.35,14.010839223861694,NoGesture,0.0,0.7,NoGesture
288,14.4,14.05783987045288,NoGesture,0.0,0.7,NoGesture
289,14.45,14.105839014053345,NoGesture,0.0,0.7,NoGesture
290,14.5,14.152839422225952,NoGesture,0.0,0.7,NoGesture
291,14.55,14.19783902168274,NoGesture,0.0,0.7,NoGesture
292,14.6,14.244838953018188,NoGesture,0.0,0.7,NoGesture
293,14.65,14.291839838027954,NoGesture,0.0,0.7,NoGesture
294,14.7,14.339840173721313,NoGesture,0.0,0.7,NoGesture
295,14.75,14.386839628219604,NOGESTURE,0.7479858092055491,0.7,NOGESTURE
296,14.8,14.434839010238647,NoGesture,0.0,0.7,NoGesture
297,14.85,14.481838941574097,NoGesture,0.0,0.7,NoGesture
298,14.9,14.529839754104614,NoGesture,0.0,0.7,NoGesture
299,14.95,14.577838897705078,NoGesture,0.0,0.7,NoGesture
300,15.0,14.622839212417603,NoGesture,0.0,0.7,NoGesture
301,15.05,14.67084002494812,NoGesture,0.0,0.7,NoGesture
302,15.1,14.718839168548584,NoGesture,0.0,0.7,NoGesture
303,15.15,14.766839265823364,NoGesture,0.0,0.7,NoGesture
304,15.2,14.813838958740234,NoGesture,0.0,0.7,NoGesture
305,15.25,14.861839294433594,NoGesture,0.0,0.7,NoGesture
306,15.3,14.909839868545532,NoGesture,0.0,0.7,NoGesture
307,15.35,14.957840204238892,GESTURE,0.7444023856725932,0.7,GESTURE
308,15.4,15.004839420318604,GESTURE,0.863266752917148,0.7,GESTURE
309,15.45,15.052839040756226,GESTURE,0.7410873186177185,0.7,GESTURE
310,15.5,15.099839448928833,GESTURE,0.7123293401101695,0.7,GESTURE
311,15.55,15.145838975906372,GESTURE,0.7431972558642739,0.7,GESTURE
312,15.6,15.1928391456604,GESTURE,0.7559633895542858,0.7,GESTURE
313,15.65,15.240840435028076,GESTURE,0.8414338687607646,0.7,GESTURE
314,15.7,15.288840055465698,NoGesture,0.0,0.7,NoGesture
315,15.75,15.33583927154541,NoGesture,0.0,0.7,NoGesture
316,15.8,15.382840394973755,GESTURE,0.7509079918938228,0.7,GESTURE
317,15.85,15.430839776992798,GESTURE,0.7368173669864599,0.7,GESTURE
318,15.9,15.47883915901184,GESTURE,0.7603854472487018,0.7,GESTURE
319,15.95,15.525840759277344,GESTURE,0.7598983970221436,0.7,GESTURE
320,16.0,15.573839664459229,GESTURE,0.7854085938461031,0.7,GESTURE
321,16.05,15.6218421459198,NoGesture,0.0,0.7,NoGesture
322,16.1,15.669838905334473,NoGesture,0.0,0.7,NoGesture
323,16.15,15.71695065498352,NoGesture,0.0,0.7,NoGesture
324,16.2,15.764950275421143,NoGesture,0.0,0.7,NoGesture
325,16.25,15.812949895858765,NOGESTURE,0.791842832561524,0.7,NOGESTURE
326,16.3,15.860949993133545,NoGesture,0.0,0.7,NoGesture
327,16.35,15.908949851989746,NOGESTURE,0.7810563251706111,0.7,NOGESTURE
328,16.4,15.958951234817505,NOGESTURE,0.7723939739107331,0.7,NOGESTURE
329,16.45,16.004950284957886,NOGESTURE,0.7017316983202384,0.7,NOGESTURE
330,16.5,16.052950143814087,NoGesture,0.0,0.7,NoGesture
331,16.55,16.098950624465942,NoGesture,0.0,0.7,NoGesture
332,16.6,16.146950483322144,NoGesture,0.0,0.7,NoGesture
333,16.65,16.19295024871826,NoGesture,0.0,0.7,NoGesture
334,16.7,16.24095058441162,NoGesture,0.0,0.7,NoGesture
335,16.75,16.287951707839966,NoGesture,0.0,0.7,NoGesture
336,16.8,16.335949897766113,NoGesture,0.0,0.7,NoGesture
337,16.85,16.383950233459473,NOGESTURE,0.7313554821544774,0.7,NOGESTURE
338,16.9,16.431950092315674,NoGesture,0.0,0.7,NoGesture
339,16.95,16.478950262069702,NoGesture,0.0,0.7,NoGesture
340,17.0,16.52595019340515,NoGesture,0.0,0.7,NoGesture
341,17.05,16.573951482772827,GESTURE,0.7638872268764946,0.7,GESTURE
342,17.1,16.62195062637329,NoGesture,0.0,0.7,NoGesture
343,17.15,16.66995072364807,NoGesture,0.0,0.7,NoGesture
344,17.2,16.717950582504272,NoGesture,0.0,0.7,NoGesture
345,17.25,16.765950441360474,NoGesture,0.0,0.7,NoGesture
346,17.3,16.813950538635254,GESTURE,0.7448842842037157,0.7,GESTURE
347,17.35,16.85995054244995,NoGesture,0.0,0.7,NoGesture
348,17.4,16.907086610794067,GESTURE,0.78309588656168,0.7,GESTURE
349,17.45,16.954951286315918,GESTURE,0.8792343047088429,0.7,GESTURE
350,17.5,17.00295066833496,GESTURE,0.8676011428385656,0.7,GESTURE
351,17.55,17.049951314926147,GESTURE,0.8663526259641301,0.7,GESTURE
352,17.6,17.096952438354492,GESTURE,0.781527895048832,0.7,GESTURE
353,17.65,17.14495062828064,NoGesture,0.0,0.7,NoGesture
354,17.7,17.19295072555542,GESTURE,0.7937267361817231,0.7,GESTURE
355,17.75,17.240952491760254,GESTURE,0.8586306367252413,0.7,GESTURE
356,17.8,17.288952112197876,NoGesture,0.0,0.7,NoGesture
357,17.85,17.33695149421692,GESTURE,0.8360876598301515,0.7,GESTURE
358,17.9,17.383952140808105,GESTURE,0.8416235807137771,0.7,GESTURE
359,17.95,17.43395209312439,GESTURE,0.9681709690909177,0.7,GESTURE
360,18.0,17.479952335357666,GESTURE,0.9458090165187694,0.7,GESTURE
361,18.05,17.529951333999634,GESTURE,0.7949036575864926,0.7,GESTURE
362,18.1,17.57395076751709,NoGesture,0.0,0.7,NoGesture
363,18.15,17.618951082229614,NoGesture,0.0,0.7,NoGesture
364,18.2,17.66695213317871,NoGesture,0.0,0.7,NoGesture
