timestamp,total_frames,duration_seconds,wall_clock_duration_seconds,average_fps,confidence_threshold,min_gap_s,min_length_s,model_type,advanced_features,raw_gesture_frames,raw_gesture_percentage,processed_segments,total_gesture_time,average_segment_duration,gestures_per_minute,segment_id,segment_label,segment_start_time,segment_end_time,segment_duration
2025-06-21 15:38:44,552,27.55,26.40239119529724,20.036297640653356,0.7,0.1,0.2,LightGBM,True,279,50.54347826086957,6,2.549999999999999,0.4249999999999998,13.635128626687521,1,Gesture,9.55,9.95,0.3999999999999986
2025-06-21 15:38:44,552,27.55,26.40239119529724,20.036297640653356,0.7,0.1,0.2,LightGBM,True,279,50.54347826086957,6,2.549999999999999,0.4249999999999998,13.635128626687521,2,Gesture,15.35,15.7,0.34999999999999964
2025-06-21 15:38:44,552,27.55,26.40239119529724,20.036297640653356,0.7,0.1,0.2,LightGBM,True,279,50.54347826086957,6,2.549999999999999,0.4249999999999998,13.635128626687521,3,Gesture,15.8,16.05,0.25
2025-06-21 15:38:44,552,27.55,26.40239119529724,20.036297640653356,0.7,0.1,0.2,LightGBM,True,279,50.54347826086957,6,2.549999999999999,0.4249999999999998,13.635128626687521,4,Gesture,17.4,17.65,0.25
2025-06-21 15:38:44,552,27.55,26.40239119529724,20.036297640653356,0.7,0.1,0.2,LightGBM,True,279,50.54347826086957,6,2.549999999999999,0.4249999999999998,13.635128626687521,5,Gesture,17.85,18.1,0.25
2025-06-21 15:38:44,552,27.55,26.40239119529724,20.036297640653356,0.7,0.1,0.2,LightGBM,True,279,50.54347826086957,6,2.549999999999999,0.4249999999999998,13.635128626687521,6,Gesture,19.65,20.7,1.0500000000000007
